PC;Tamaño (nxn);Algoritmo;Lenguaje;Repetición;Tiempo (ns)
1;600;2;go;2;3.2780
1;600;2;go;2;3.2340
1;600;2;go;2;3.2490
1;600;2;go;2;3.2340
1;600;2;go;2;3.2660
1;600;2;go;2;3.5100
1;600;2;go;2;3.2350
1;600;2;go;2;3.2340
1;600;2;go;2;3.2550
1;600;2;go;2;3.2350
1;600;2;go;2;3.2500
1;600;2;go;2;3.2570
1;600;2;go;2;3.2560
1;600;2;go;2;3.2360
1;600;2;go;2;3.2350
1;600;2;go;2;3.2340
2;600;2;go;2;7.2590
2;600;2;go;2;7.2010
2;600;2;go;2;4.8080
2;600;2;go;2;4.8140
2;600;2;go;2;4.8090
2;600;2;go;2;4.8070
2;600;2;go;2;4.8750
2;600;2;go;2;4.8290
2;600;2;go;2;4.7940
2;600;2;go;2;4.0460
2;600;2;go;2;4.0450
2;600;2;go;2;4.0560
2;600;2;go;2;4.0460
2;600;2;go;2;4.0520
2;600;2;go;2;4.0860
2;600;2;go;2;4.0480
2;600;2;go;2;4.0720
2;600;2;go;2;4.0450
2;600;2;go;2;4.0480
2;600;2;go;2;4.0660
2;600;2;go;2;4.0480
2;600;2;go;2;4.0840
2;600;2;go;2;4.0510
2;600;2;go;2;4.0450
2;600;2;go;2;4.0520
2;600;2;go;2;4.0480
2;600;2;go;2;4.0500
2;600;2;go;2;4.0520
2;600;2;go;2;4.0490
2;600;2;go;2;4.0470
2;600;2;go;2;4.0680
2;600;2;go;2;4.0490
2;600;2;go;2;4.0790
2;600;2;go;2;4.0490
2;600;2;go;2;4.0600
2;600;2;go;2;4.0660
2;600;2;go;2;4.0480
2;600;2;go;2;4.0450
2;600;2;go;2;4.0550
2;600;2;go;2;4.0440
2;600;2;go;2;4.0460
2;600;2;go;2;4.0630
2;600;2;go;2;4.0520
2;600;2;go;2;4.0690
2;600;2;go;2;4.0480
2;600;2;go;2;4.0450
2;600;2;go;2;4.0570
2;600;2;go;2;4.0440
2;600;2;go;2;4.0850
2;600;2;go;2;4.0590
2;600;2;go;2;4.0480
2;600;2;go;2;4.0620
2;600;2;go;2;4.0460
2;600;2;go;2;4.0460
2;600;2;go;2;4.0530
2;600;2;go;2;4.0460
2;600;2;go;2;4.0460
2;600;2;go;2;4.0700
2;600;2;go;2;4.0490
2;600;2;go;2;4.0460
2;600;2;go;2;4.0550
2;600;2;go;2;4.0460
2;600;2;go;2;4.0840
2;600;2;go;2;4.0470
2;600;2;go;2;4.0450
2;600;2;go;2;4.0520
2;600;2;go;2;4.0460
2;600;2;go;2;4.0580
2;600;2;go;2;4.0560
2;600;2;go;2;4.0670
2;600;2;go;2;4.0480
2;600;2;go;2;4.0710
2;600;2;go;2;4.0490
2;600;2;go;2;4.0550
2;600;2;go;2;4.0460
2;600;2;go;2;4.0480
2;600;2;go;2;4.0830
2;600;2;go;2;4.0480
2;600;2;go;2;4.0450
2;600;2;go;2;4.0590
2;600;2;go;2;4.0500
2;600;2;go;2;4.1960
2;600;2;go;2;4.3070
2;600;2;go;2;4.0840
2;600;2;go;2;4.0590
2;600;2;go;2;4.0470
2;600;2;go;2;4.0450
2;600;2;go;2;4.0530
2;600;2;go;2;4.0480
2;600;2;go;2;4.0610
2;600;2;go;2;4.0730
2;600;2;go;2;4.0460
2;600;2;go;2;4.0530
2;600;2;go;2;4.0440
2;600;2;go;2;4.0490
2;600;2;go;2;4.0560
2;600;2;go;2;4.0470
2;600;2;go;2;4.0500
2;600;2;go;2;4.0650
2;600;2;go;2;4.0510
1;700;2;go;2;3.5910
1;700;2;go;2;3.3680
1;700;2;go;2;3.3060
1;700;2;go;2;3.3250
1;700;2;go;2;3.3420
1;700;2;go;2;3.3760
1;700;2;go;2;3.3510
1;700;2;go;2;3.3020
1;700;2;go;2;3.3760
1;700;2;go;2;3.4790
1;700;2;go;2;3.5100
1;700;2;go;2;3.4840
1;700;2;go;2;3.3880
1;700;2;go;2;3.3800
1;700;2;go;2;3.3710
1;700;2;go;2;3.4000
1;700;2;go;2;3.3430
1;700;2;go;2;3.4900
1;700;2;go;2;3.4230
1;700;2;go;2;3.3860
1;700;2;go;2;3.3600
1;700;2;go;2;3.3950
1;700;2;go;2;3.3080
1;700;2;go;2;3.3870
1;700;2;go;2;3.4430
1;700;2;go;2;3.3270
1;700;2;go;2;3.2980
1;700;2;go;2;3.3690
1;700;2;go;2;3.4340
1;700;2;go;2;3.4170
1;700;2;go;2;3.3600
1;700;2;go;2;3.4200
1;700;2;go;2;3.4200
1;700;2;go;2;3.3480
1;700;2;go;2;3.2790
1;700;2;go;2;3.3400
1;700;2;go;2;3.3490
1;700;2;go;2;3.2850
1;700;2;go;2;3.4610
1;700;2;go;2;3.3410
1;700;2;go;2;3.2730
1;700;2;go;2;3.3410
1;700;2;go;2;3.3130
1;700;2;go;2;3.2670
1;700;2;go;2;3.2780
1;700;2;go;2;3.3070
1;700;2;go;2;3.2640
1;700;2;go;2;3.4340
1;700;2;go;2;3.3460
1;700;2;go;2;3.2640
1;700;2;go;2;3.2860
1;700;2;go;2;3.2710
1;700;2;go;2;3.2820
1;700;2;go;2;3.3380
1;700;2;go;2;3.2870
1;700;2;go;2;3.2840
1;700;2;go;2;3.3330
1;700;2;go;2;3.3060
1;700;2;go;2;3.3290
1;700;2;go;2;3.3410
1;700;2;go;2;3.2970
1;700;2;go;2;3.2820
1;700;2;go;2;3.2680
1;700;2;go;2;3.2830
1;700;2;go;2;3.2860
1;700;2;go;2;3.3160
1;700;2;go;2;3.3420
1;700;2;go;2;3.2910
1;700;2;go;2;3.3080
1;700;2;go;2;3.2840
1;700;2;go;2;3.2770
1;700;2;go;2;3.3060
1;700;2;go;2;3.3100
1;700;2;go;2;3.2610
1;700;2;go;2;3.3150
1;700;2;go;2;3.2640
1;700;2;go;2;3.3010
1;700;2;go;2;3.3200
1;700;2;go;2;3.2830
1;700;2;go;2;3.2770
1;700;2;go;2;3.2760
1;700;2;go;2;3.2630
1;700;2;go;2;3.3130
1;700;2;go;2;3.2690
1;700;2;go;2;3.3240
1;700;2;go;2;3.2900
1;700;2;go;2;3.2620
1;700;2;go;2;3.3970
1;700;2;go;2;3.3100
1;700;2;go;2;3.2870
1;700;2;go;2;3.3100
1;700;2;go;2;3.2580
1;700;2;go;2;3.2770
1;700;2;go;2;3.3370
1;700;2;go;2;3.3280
1;700;2;go;2;3.3510
1;700;2;go;2;3.3340
1;700;2;go;2;3.3570
1;700;2;go;2;3.3050
1;700;2;go;2;3.2530
2;700;2;go;2;4.4040
2;700;2;go;2;4.1450
2;700;2;go;2;4.1290
2;700;2;go;2;4.1310
2;700;2;go;2;4.1720
2;700;2;go;2;4.1250
2;700;2;go;2;4.2600
2;700;2;go;2;4.1290
2;700;2;go;2;4.1240
2;700;2;go;2;4.1170
2;700;2;go;2;4.1450
2;700;2;go;2;4.1190
2;700;2;go;2;4.1230
2;700;2;go;2;4.1190
2;700;2;go;2;4.1540
2;700;2;go;2;4.1190
2;700;2;go;2;4.1320
2;700;2;go;2;4.1160
2;700;2;go;2;4.1390
2;700;2;go;2;4.1190
2;700;2;go;2;4.1250
2;700;2;go;2;4.1160
2;700;2;go;2;4.1290
2;700;2;go;2;4.1160
2;700;2;go;2;4.1530
2;700;2;go;2;4.1170
2;700;2;go;2;4.1240
2;700;2;go;2;4.1120
2;700;2;go;2;4.1300
2;700;2;go;2;4.1150
2;700;2;go;2;4.1220
2;700;2;go;2;4.1250
2;700;2;go;2;4.1340
2;700;2;go;2;4.1120
2;700;2;go;2;4.2710
2;700;2;go;2;4.1230
2;700;2;go;2;4.1340
2;700;2;go;2;4.1120
2;700;2;go;2;4.1410
2;700;2;go;2;4.1230
2;700;2;go;2;4.1260
2;700;2;go;2;4.1170
2;700;2;go;2;4.1230
2;700;2;go;2;4.3260
2;700;2;go;2;4.1600
2;700;2;go;2;4.1150
2;700;2;go;2;4.1270
2;700;2;go;2;4.1390
2;700;2;go;2;4.1260
2;700;2;go;2;4.1260
2;700;2;go;2;4.1130
2;700;2;go;2;4.1360
2;700;2;go;2;4.1240
2;700;2;go;2;4.1290
2;700;2;go;2;4.1420
2;700;2;go;2;4.1870
2;700;2;go;2;4.1460
2;700;2;go;2;4.1350
2;700;2;go;2;4.1200
2;700;2;go;2;4.1310
2;700;2;go;2;4.1150
2;700;2;go;2;4.1400
2;700;2;go;2;4.1160
2;700;2;go;2;4.1320
2;700;2;go;2;4.1260
2;700;2;go;2;4.1370
2;700;2;go;2;4.1140
2;700;2;go;2;4.1280
2;700;2;go;2;4.1170
2;700;2;go;2;4.1360
2;700;2;go;2;4.1170
2;700;2;go;2;4.1330
2;700;2;go;2;4.1210
2;700;2;go;2;4.1420
2;700;2;go;2;4.1180
2;700;2;go;2;4.1390
2;700;2;go;2;4.1160
2;700;2;go;2;4.1300
2;700;2;go;2;4.1160
2;700;2;go;2;4.1320
2;700;2;go;2;4.1230
2;700;2;go;2;4.1400
2;700;2;go;2;4.1230
2;700;2;go;2;4.1460
2;700;2;go;2;4.1190
2;700;2;go;2;4.1370
2;700;2;go;2;4.1110
2;700;2;go;2;4.1370
2;700;2;go;2;4.1160
2;700;2;go;2;4.1270
2;700;2;go;2;4.1140
2;700;2;go;2;4.1430
2;700;2;go;2;4.2660
2;700;2;go;2;4.1690
2;700;2;go;2;4.1150
2;700;2;go;2;4.1470
2;700;2;go;2;4.1140
2;700;2;go;2;4.1260
2;700;2;go;2;4.1180
2;700;2;go;2;4.1300
1;800;2;go;2;3.5190
1;800;2;go;2;3.2570
1;800;2;go;2;3.2860
1;800;2;go;2;3.2890
1;800;2;go;2;3.2410
1;800;2;go;2;3.2700
1;800;2;go;2;3.2370
1;800;2;go;2;3.2600
1;800;2;go;2;3.3050
1;800;2;go;2;3.2430
1;800;2;go;2;3.2640
1;800;2;go;2;3.2580
1;800;2;go;2;3.2730
1;800;2;go;2;3.2820
1;800;2;go;2;3.2370
1;800;2;go;2;3.2470
1;800;2;go;2;3.2510
1;800;2;go;2;3.2700
1;800;2;go;2;3.2460
1;800;2;go;2;3.2490
1;800;2;go;2;3.2350
1;800;2;go;2;3.2520
1;800;2;go;2;3.2860
1;800;2;go;2;3.2730
1;800;2;go;2;3.2590
1;800;2;go;2;3.2340
1;800;2;go;2;3.2460
1;800;2;go;2;3.2530
1;800;2;go;2;3.2510
1;800;2;go;2;3.2360
1;800;2;go;2;3.2460
1;800;2;go;2;3.3000
1;800;2;go;2;3.2620
1;800;2;go;2;3.2420
1;800;2;go;2;3.2330
1;800;2;go;2;3.2470
1;800;2;go;2;3.2460
1;800;2;go;2;3.2540
1;800;2;go;2;3.2690
1;800;2;go;2;3.3010
1;800;2;go;2;3.2540
1;800;2;go;2;3.2630
1;800;2;go;2;3.2380
1;800;2;go;2;3.2590
1;800;2;go;2;3.2360
1;800;2;go;2;3.2720
1;800;2;go;2;3.2520
1;800;2;go;2;3.1660
1;800;2;go;2;3.1800
1;800;2;go;2;3.1620
1;800;2;go;2;3.1740
1;800;2;go;2;3.1840
1;800;2;go;2;3.1730
1;800;2;go;2;3.4330
1;800;2;go;2;3.2640
1;800;2;go;2;3.1710
1;800;2;go;2;3.2560
1;800;2;go;2;3.1810
1;800;2;go;2;3.1950
1;800;2;go;2;3.1720
1;800;2;go;2;3.2010
1;800;2;go;2;3.2570
1;800;2;go;2;3.1700
1;800;2;go;2;3.1720
1;800;2;go;2;3.1610
1;800;2;go;2;3.1890
1;800;2;go;2;3.1640
1;800;2;go;2;3.1940
1;800;2;go;2;3.1920
1;800;2;go;2;3.2840
1;800;2;go;2;3.2080
1;800;2;go;2;3.1830
1;800;2;go;2;3.1760
1;800;2;go;2;3.1640
1;800;2;go;2;3.1880
1;800;2;go;2;3.1920
1;800;2;go;2;3.4410
1;800;2;go;2;3.2470
1;800;2;go;2;3.1690
1;800;2;go;2;3.1730
1;800;2;go;2;3.1800
1;800;2;go;2;3.1770
1;800;2;go;2;3.2650
1;800;2;go;2;3.1760
1;800;2;go;2;3.2650
1;800;2;go;2;3.1960
1;800;2;go;2;3.1790
1;800;2;go;2;3.1630
1;800;2;go;2;3.1730
1;800;2;go;2;3.1890
1;800;2;go;2;3.1880
1;800;2;go;2;3.1660
1;800;2;go;2;3.3330
1;800;2;go;2;3.1770
1;800;2;go;2;3.1730
1;800;2;go;2;3.1660
1;800;2;go;2;3.2000
1;800;2;go;2;3.1650
1;800;2;go;2;3.1630
1;800;2;go;2;3.1810
2;800;2;go;2;4.4670
2;800;2;go;2;4.3150
2;800;2;go;2;4.3070
2;800;2;go;2;4.3880
2;800;2;go;2;4.3980
2;800;2;go;2;4.1940
2;800;2;go;2;4.3550
2;800;2;go;2;4.3280
2;800;2;go;2;4.2520
2;800;2;go;2;4.3000
2;800;2;go;2;4.3410
2;800;2;go;2;4.3820
2;800;2;go;2;4.4020
2;800;2;go;2;4.3860
2;800;2;go;2;4.4030
2;800;2;go;2;4.3980
2;800;2;go;2;4.3910
2;800;2;go;2;4.1940
2;800;2;go;2;4.1590
2;800;2;go;2;4.3540
2;800;2;go;2;4.3860
2;800;2;go;2;4.3950
2;800;2;go;2;4.2440
2;800;2;go;2;4.2530
2;800;2;go;2;4.3290
2;800;2;go;2;4.3740
2;800;2;go;2;4.3920
2;800;2;go;2;4.3230
2;800;2;go;2;4.2690
2;800;2;go;2;4.2790
2;800;2;go;2;4.4050
2;800;2;go;2;4.3960
2;800;2;go;2;4.3110
2;800;2;go;2;4.3600
2;800;2;go;2;4.4140
2;800;2;go;2;4.3150
2;800;2;go;2;4.2510
2;800;2;go;2;4.2850
2;800;2;go;2;4.3150
2;800;2;go;2;4.2620
2;800;2;go;2;4.3610
2;800;2;go;2;4.2660
2;800;2;go;2;4.3160
2;800;2;go;2;4.2750
2;800;2;go;2;4.3230
2;800;2;go;2;4.2580
2;800;2;go;2;4.3270
2;800;2;go;2;4.3090
2;800;2;go;2;4.3730
2;800;2;go;2;4.3910
2;800;2;go;2;4.3950
2;800;2;go;2;4.3310
2;800;2;go;2;4.3980
2;800;2;go;2;4.4040
2;800;2;go;2;4.3750
2;800;2;go;2;4.3810
2;800;2;go;2;4.2890
2;800;2;go;2;4.3410
2;800;2;go;2;4.2660
2;800;2;go;2;4.3030
2;800;2;go;2;4.3250
2;800;2;go;2;4.3740
2;800;2;go;2;4.3170
2;800;2;go;2;4.3420
2;800;2;go;2;4.3080
2;800;2;go;2;4.3080
2;800;2;go;2;4.3410
2;800;2;go;2;4.3150
2;800;2;go;2;4.3070
2;800;2;go;2;4.2540
2;800;2;go;2;4.2880
2;800;2;go;2;4.3380
2;800;2;go;2;4.3590
2;800;2;go;2;4.4030
2;800;2;go;2;4.3760
2;800;2;go;2;4.3600
2;800;2;go;2;4.3850
2;800;2;go;2;4.3020
2;800;2;go;2;4.2310
2;800;2;go;2;4.3780
2;800;2;go;2;4.4460
2;800;2;go;2;4.2580
2;800;2;go;2;4.3970
2;800;2;go;2;4.3980
2;800;2;go;2;4.3970
2;800;2;go;2;4.3770
2;800;2;go;2;4.3920
2;800;2;go;2;4.3230
2;800;2;go;2;4.3550
2;800;2;go;2;4.3820
2;800;2;go;2;4.3910
2;800;2;go;2;4.3380
2;800;2;go;2;4.3880
2;800;2;go;2;4.3880
2;800;2;go;2;4.3040
2;800;2;go;2;4.2840
2;800;2;go;2;4.2840
2;800;2;go;2;4.3510
2;800;2;go;2;4.3010
2;800;2;go;2;4.2240
1;900;2;go;2;3.4350
1;900;2;go;2;3.2890
1;900;2;go;2;3.1840
1;900;2;go;2;3.2890
1;900;2;go;2;3.2330
1;900;2;go;2;3.2700
1;900;2;go;2;3.1930
1;900;2;go;2;3.1970
1;900;2;go;2;3.2340
1;900;2;go;2;3.2790
1;900;2;go;2;3.1920
1;900;2;go;2;3.1690
1;900;2;go;2;3.2740
1;900;2;go;2;3.1940
1;900;2;go;2;3.1600
1;900;2;go;2;3.1550
1;900;2;go;2;3.5660
1;900;2;go;2;3.1940
1;900;2;go;2;3.1610
1;900;2;go;2;3.1600
1;900;2;go;2;3.3110
1;900;2;go;2;3.2260
1;900;2;go;2;3.2510
1;900;2;go;2;3.2510
1;900;2;go;2;3.2590
1;900;2;go;2;3.2430
1;900;2;go;2;3.2350
1;900;2;go;2;3.2680
1;900;2;go;2;3.2530
1;900;2;go;2;3.2550
1;900;2;go;2;3.2340
1;900;2;go;2;3.2650
1;900;2;go;2;3.2340
1;900;2;go;2;3.2330
1;900;2;go;2;3.3180
1;900;2;go;2;3.2540
1;900;2;go;2;3.2470
1;900;2;go;2;3.2330
1;900;2;go;2;3.2310
1;900;2;go;2;3.2600
1;900;2;go;2;3.2850
1;900;2;go;2;3.2250
1;900;2;go;2;3.2580
1;900;2;go;2;3.2490
1;900;2;go;2;3.2340
1;900;2;go;2;3.2420
1;900;2;go;2;3.2800
1;900;2;go;2;3.2880
1;900;2;go;2;3.2450
1;900;2;go;2;3.2550
1;900;2;go;2;3.2600
1;900;2;go;2;3.2580
1;900;2;go;2;3.2700
1;900;2;go;2;3.2390
1;900;2;go;2;3.2480
1;900;2;go;2;3.2500
1;900;2;go;2;3.2330
1;900;2;go;2;3.2510
1;900;2;go;2;3.2100
1;900;2;go;2;3.1710
1;900;2;go;2;3.1580
1;900;2;go;2;3.1580
1;900;2;go;2;3.1700
1;900;2;go;2;3.1800
1;900;2;go;2;3.3390
1;900;2;go;2;3.1770
1;900;2;go;2;3.1590
1;900;2;go;2;3.1600
1;900;2;go;2;3.1600
1;900;2;go;2;3.1950
1;900;2;go;2;3.2970
1;900;2;go;2;3.3090
1;900;2;go;2;3.2390
1;900;2;go;2;3.2070
1;900;2;go;2;3.1980
1;900;2;go;2;3.1540
1;900;2;go;2;3.2300
1;900;2;go;2;3.1910
1;900;2;go;2;3.1500
1;900;2;go;2;3.1680
1;900;2;go;2;3.1780
1;900;2;go;2;3.1650
1;900;2;go;2;3.2660
1;900;2;go;2;3.2050
1;900;2;go;2;3.1500
1;900;2;go;2;3.1770
1;900;2;go;2;3.1710
1;900;2;go;2;3.1920
1;900;2;go;2;3.2160
1;900;2;go;2;3.1660
1;900;2;go;2;3.1650
1;900;2;go;2;3.1510
1;900;2;go;2;3.1960
1;900;2;go;2;3.1500
1;900;2;go;2;3.2170
1;900;2;go;2;3.1580
1;900;2;go;2;3.1750
1;900;2;go;2;3.1590
1;900;2;go;2;3.1850
1;900;2;go;2;3.1690
2;900;2;go;2;4.4250
2;900;2;go;2;4.2790
2;900;2;go;2;4.2380
2;900;2;go;2;4.2410
2;900;2;go;2;4.3040
2;900;2;go;2;4.3500
2;900;2;go;2;4.3220
2;900;2;go;2;4.2840
2;900;2;go;2;4.2580
2;900;2;go;2;4.3100
2;900;2;go;2;4.2780
2;900;2;go;2;4.2570
2;900;2;go;2;4.2580
2;900;2;go;2;4.2740
2;900;2;go;2;4.3010
2;900;2;go;2;4.2210
2;900;2;go;2;4.2630
2;900;2;go;2;4.2110
2;900;2;go;2;4.2370
2;900;2;go;2;4.2230
2;900;2;go;2;4.3150
2;900;2;go;2;4.2270
2;900;2;go;2;4.2910
2;900;2;go;2;4.2420
2;900;2;go;2;4.2670
2;900;2;go;2;4.2210
2;900;2;go;2;4.2450
2;900;2;go;2;4.2260
2;900;2;go;2;4.2510
2;900;2;go;2;4.2610
2;900;2;go;2;4.2310
2;900;2;go;2;4.2020
2;900;2;go;2;4.2700
2;900;2;go;2;4.2440
2;900;2;go;2;4.2550
2;900;2;go;2;4.2460
2;900;2;go;2;4.2790
2;900;2;go;2;4.2340
2;900;2;go;2;4.2750
2;900;2;go;2;4.2540
2;900;2;go;2;4.2290
2;900;2;go;2;4.2240
2;900;2;go;2;4.2610
2;900;2;go;2;4.3060
2;900;2;go;2;4.3200
2;900;2;go;2;4.2160
2;900;2;go;2;4.2310
2;900;2;go;2;4.2600
2;900;2;go;2;4.2380
2;900;2;go;2;4.2310
2;900;2;go;2;4.2730
2;900;2;go;2;4.3110
2;900;2;go;2;4.3360
2;900;2;go;2;4.2850
2;900;2;go;2;4.2350
2;900;2;go;2;4.3060
2;900;2;go;2;4.3450
2;900;2;go;2;4.2750
2;900;2;go;2;4.2400
2;900;2;go;2;4.2650
2;900;2;go;2;4.2340
2;900;2;go;2;4.3120
2;900;2;go;2;4.2620
2;900;2;go;2;4.2330
2;900;2;go;2;4.2590
2;900;2;go;2;4.3460
2;900;2;go;2;4.2270
2;900;2;go;2;4.2770
2;900;2;go;2;4.2640
2;900;2;go;2;4.2320
2;900;2;go;2;4.2630
2;900;2;go;2;4.2590
2;900;2;go;2;4.3240
2;900;2;go;2;4.3180
2;900;2;go;2;4.2450
2;900;2;go;2;4.2530
2;900;2;go;2;4.2760
2;900;2;go;2;4.2520
2;900;2;go;2;4.2740
2;900;2;go;2;4.2540
2;900;2;go;2;4.2550
2;900;2;go;2;4.2500
2;900;2;go;2;4.3220
2;900;2;go;2;4.2640
2;900;2;go;2;4.2640
2;900;2;go;2;4.2320
2;900;2;go;2;4.2710
2;900;2;go;2;4.2590
2;900;2;go;2;4.3000
2;900;2;go;2;4.2710
2;900;2;go;2;4.3070
2;900;2;go;2;4.2280
2;900;2;go;2;4.2310
2;900;2;go;2;4.3290
2;900;2;go;2;4.2460
2;900;2;go;2;4.3400
2;900;2;go;2;4.2430
2;900;2;go;2;4.2410
2;900;2;go;2;4.2600
2;900;2;go;2;4.2570
1;1000;2;go;2;3.4170
1;1000;2;go;2;3.2640
1;1000;2;go;2;3.2700
1;1000;2;go;2;3.2420
1;1000;2;go;2;3.2390
1;1000;2;go;2;3.2420
1;1000;2;go;2;3.2250
1;1000;2;go;2;3.2770
1;1000;2;go;2;3.2590
1;1000;2;go;2;3.2340
1;1000;2;go;2;3.2330
1;1000;2;go;2;3.2420
1;1000;2;go;2;3.2420
1;1000;2;go;2;3.2510
1;1000;2;go;2;3.2480
1;1000;2;go;2;3.2300
1;1000;2;go;2;3.2560
1;1000;2;go;2;3.2760
1;1000;2;go;2;3.2310
1;1000;2;go;2;3.2410
1;1000;2;go;2;3.2490
1;1000;2;go;2;3.2650
1;1000;2;go;2;3.2400
1;1000;2;go;2;3.1970
1;1000;2;go;2;3.1180
1;1000;2;go;2;3.0990
1;1000;2;go;2;3.2110
1;1000;2;go;2;3.0950
1;1000;2;go;2;3.0870
1;1000;2;go;2;3.1570
1;1000;2;go;2;3.0810
1;1000;2;go;2;3.1750
1;1000;2;go;2;3.1280
1;1000;2;go;2;3.0900
1;1000;2;go;2;3.0870
1;1000;2;go;2;3.1000
1;1000;2;go;2;3.3410
1;1000;2;go;2;3.1150
1;1000;2;go;2;3.0880
1;1000;2;go;2;3.1230
1;1000;2;go;2;3.1580
1;1000;2;go;2;3.1490
1;1000;2;go;2;3.1510
1;1000;2;go;2;3.0900
1;1000;2;go;2;3.0790
1;1000;2;go;2;3.2140
1;1000;2;go;2;3.0950
1;1000;2;go;2;3.1640
1;1000;2;go;2;3.1390
1;1000;2;go;2;3.0870
1;1000;2;go;2;3.0930
1;1000;2;go;2;3.0850
1;1000;2;go;2;3.1950
1;1000;2;go;2;3.1010
1;1000;2;go;2;3.1140
1;1000;2;go;2;3.1490
1;1000;2;go;2;3.1170
1;1000;2;go;2;3.1710
1;1000;2;go;2;3.1220
1;1000;2;go;2;3.1640
1;1000;2;go;2;3.0910
1;1000;2;go;2;3.1230
1;1000;2;go;2;3.2050
1;1000;2;go;2;3.0890
1;1000;2;go;2;3.1080
1;1000;2;go;2;3.1430
1;1000;2;go;2;3.1220
1;1000;2;go;2;3.2940
1;1000;2;go;2;3.1610
1;1000;2;go;2;3.1300
1;1000;2;go;2;3.0860
1;1000;2;go;2;3.1570
1;1000;2;go;2;3.2130
1;1000;2;go;2;3.0910
1;1000;2;go;2;3.2100
1;1000;2;go;2;3.1200
1;1000;2;go;2;3.0790
1;1000;2;go;2;3.2300
1;1000;2;go;2;3.1710
1;1000;2;go;2;3.0800
1;1000;2;go;2;3.1010
1;1000;2;go;2;3.2600
1;1000;2;go;2;3.2850
1;1000;2;go;2;3.1120
1;1000;2;go;2;3.1470
1;1000;2;go;2;3.1180
1;1000;2;go;2;3.0930
1;1000;2;go;2;3.1960
1;1000;2;go;2;3.1740
1;1000;2;go;2;3.0860
1;1000;2;go;2;3.1480
1;1000;2;go;2;3.1200
1;1000;2;go;2;3.1820
1;1000;2;go;2;3.1330
1;1000;2;go;2;3.1560
1;1000;2;go;2;3.0810
1;1000;2;go;2;3.0850
1;1000;2;go;2;3.2140
1;1000;2;go;2;3.0850
1;1000;2;go;2;3.0920
2;1000;2;go;2;4.3950
2;1000;2;go;2;4.2950
2;1000;2;go;2;4.2820
2;1000;2;go;2;4.2580
2;1000;2;go;2;4.2540
2;1000;2;go;2;4.2860
2;1000;2;go;2;4.2630
2;1000;2;go;2;4.2670
2;1000;2;go;2;4.2510
2;1000;2;go;2;4.2470
2;1000;2;go;2;4.2520
2;1000;2;go;2;4.2700
2;1000;2;go;2;4.2470
2;1000;2;go;2;4.2370
2;1000;2;go;2;4.2360
2;1000;2;go;2;4.2600
2;1000;2;go;2;4.2530
2;1000;2;go;2;4.2660
2;1000;2;go;2;4.2900
2;1000;2;go;2;4.2530
2;1000;2;go;2;4.2640
2;1000;2;go;2;4.2590
2;1000;2;go;2;4.2500
2;1000;2;go;2;4.2480
2;1000;2;go;2;4.2540
2;1000;2;go;2;4.2490
2;1000;2;go;2;4.2810
2;1000;2;go;2;4.2510
2;1000;2;go;2;4.2960
2;1000;2;go;2;4.2780
2;1000;2;go;2;4.2590
2;1000;2;go;2;4.2820
2;1000;2;go;2;4.2580
2;1000;2;go;2;4.2580
2;1000;2;go;2;4.2540
2;1000;2;go;2;4.2480
2;1000;2;go;2;4.2390
2;1000;2;go;2;4.2500
2;1000;2;go;2;4.2550
2;1000;2;go;2;4.2480
2;1000;2;go;2;4.2820
2;1000;2;go;2;4.2530
2;1000;2;go;2;4.2600
2;1000;2;go;2;4.2500
2;1000;2;go;2;4.2490
2;1000;2;go;2;4.2720
2;1000;2;go;2;4.2480
2;1000;2;go;2;4.2400
2;1000;2;go;2;4.2480
2;1000;2;go;2;4.2780
2;1000;2;go;2;4.2510
2;1000;2;go;2;4.2490
2;1000;2;go;2;4.2890
2;1000;2;go;2;4.2660
2;1000;2;go;2;4.2600
2;1000;2;go;2;7.4780
2;1000;2;go;2;5.5900
2;1000;2;go;2;5.0790
2;1000;2;go;2;4.7640
2;1000;2;go;2;4.2720
2;1000;2;go;2;4.3000
2;1000;2;go;2;4.2800
2;1000;2;go;2;4.2950
2;1000;2;go;2;4.2860
2;1000;2;go;2;4.3420
2;1000;2;go;2;4.3280
2;1000;2;go;2;4.2750
2;1000;2;go;2;6.0350
2;1000;2;go;2;6.6230
2;1000;2;go;2;4.2440
2;1000;2;go;2;4.3590
2;1000;2;go;2;7.2760
2;1000;2;go;2;5.5670
2;1000;2;go;2;4.2690
2;1000;2;go;2;4.3030
2;1000;2;go;2;4.3110
2;1000;2;go;2;4.2740
2;1000;2;go;2;4.2480
2;1000;2;go;2;4.2530
2;1000;2;go;2;4.2610
2;1000;2;go;2;4.2470
2;1000;2;go;2;4.2710
2;1000;2;go;2;4.2420
2;1000;2;go;2;4.2580
2;1000;2;go;2;4.2490
2;1000;2;go;2;4.2420
2;1000;2;go;2;4.2600
2;1000;2;go;2;4.2610
2;1000;2;go;2;4.2870
2;1000;2;go;2;4.2710
2;1000;2;go;2;4.2380
2;1000;2;go;2;4.2470
2;1000;2;go;2;4.2500
2;1000;2;go;2;4.2520
2;1000;2;go;2;4.2430
2;1000;2;go;2;4.2670
2;1000;2;go;2;4.2710
2;1000;2;go;2;4.2500
2;1000;2;go;2;4.2980
2;1000;2;go;2;4.2640
1;1100;2;go;2;3.4840
